date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:40	4117/4117	---M--	200	added ('OK')	image/png	etag:%22645b4500-1015%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/connect-circle.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/connect-circle.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:41	3590/3590	---M--	200	added ('OK')	image/png	etag:%22645b4500-e06%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/chrome-logo.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/chrome-logo.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:42	8235/8235	---M--	200	added ('OK')	image/png	etag:%22645b4500-202b%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/safari-logo.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/safari-logo.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:43	6327/6327	---M--	200	added ('OK')	image/png	etag:%22645b4500-18b7%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/firefox-logo.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/firefox-logo.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:44	3115/3115	---M--	200	added ('OK')	image/png	etag:%22645b4500-c2b%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/signal.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/signal.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:45	6570/6570	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-19aa%22	https://prium.github.io/falcon/v3.16.0/vendors/dayjs/dayjs.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/dayjs/dayjs.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/analytics.html)
11:47:46	16166/16166	---M-Z	200	added ('OK')	text/css	etag:W/%22645b4500-3f26%22	https://prium.github.io/falcon/v3.16.0/vendors/flatpickr/flatpickr.min.css	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/flatpickr/flatpickr.min.css	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:47	78791/78791	---M--	200	added ('OK')	image/png	etag:%22645b4500-133c7%22	https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-bar-chart.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-bar-chart.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:49	83534/83534	---M--	200	added ('OK')	image/png	etag:%22645b4500-1464e%22	https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-line-chart.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-line-chart.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:49	502/502	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-1f6%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/email.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/email.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:50	2967/2967	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-b97%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/social.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/social.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:51	2606/2606	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-a2e%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/call.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/call.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:52	2407/2407	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-967%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/other.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/other.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:53	291/291	---M--	200	added ('OK')	image/png	etag:%22645b4500-123%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/india.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/india.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:54	272/272	---M--	200	added ('OK')	image/png	etag:%22645b4500-110%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/uae.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/uae.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:55	395/395	---M--	200	added ('OK')	image/png	etag:%22645b4500-18b%22	https://prium.github.io/falcon/v3.16.0/assets/img/crm/nepal.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/crm/nepal.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:56	5564/5564	---M--	200	added ('OK')	image/png	etag:%22645b4500-15bc%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/2-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/2-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:57	6124/6124	---M--	200	added ('OK')	image/png	etag:%22645b4500-17ec%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/4-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/4-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:58	4940/4940	---M--	200	added ('OK')	image/png	etag:%22645b4500-134c%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/5-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/5-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:47:59	143908/143908	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-23224%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet/leaflet.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet/leaflet.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:48:00	34136/34136	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-8558%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet.markercluster/leaflet.markercluster.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet.markercluster/leaflet.markercluster.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:48:01	1324/1324	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-52c%22	https://prium.github.io/falcon/v3.16.0/vendors/leaflet.tilelayer.colorfilter/leaflet-tilelayer-colorfilter.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/leaflet.tilelayer.colorfilter/leaflet-tilelayer-colorfilter.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:48:02	134552/134552	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-20d98%22	https://prium.github.io/falcon/v3.16.0/assets/js/flatpickr.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/js/flatpickr.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:48:03	46207/46207	---M--	200	added ('OK')	image/png	etag:%22645b4500-b47f%22	https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/ecommerce-bg.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/ecommerce-bg.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:04	9078/9078	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-2376%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/1.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/1.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:05	8757/8757	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-2235%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/2.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/2.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:06	7514/7514	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-1d5a%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/3.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/3.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:07	7648/7648	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-1de0%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/4.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/4.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:08	4771/4771	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-12a3%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/5.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/5.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:09	5914/5914	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-171a%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/6.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/6.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:10	8008/8008	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-1f48%22	https://prium.github.io/falcon/v3.16.0/assets/img/ecommerce/7.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/ecommerce/7.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/e-commerce.html)
11:48:11	25839/25839	---M-Z	200	added ('OK')	text/css	etag:W/%22645b4500-64ef%22	https://prium.github.io/falcon/v3.16.0/vendors/fullcalendar/main.min.css	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/fullcalendar/main.min.css	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:12	10611/10611	---M--	200	added ('OK')	image/png	etag:%22645b4500-2973%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-3.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-3.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:13	10477/10477	---M--	200	added ('OK')	image/png	etag:%22645b4500-28ed%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-1.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-1.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:14	9728/9728	---M--	200	added ('OK')	image/png	etag:%22645b4500-2600%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-2.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/spot-illustrations/corner-2.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:15	86421/86421	---M--	200	added ('OK')	image/png	etag:%22645b4500-15195%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-1.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-1.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:17	137415/137415	---M--	200	added ('OK')	image/png	etag:%22645b4500-218c7%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-2.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-2.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:18	43472/43472	---M--	200	added ('OK')	image/png	etag:%22645b4500-a9d0%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-3.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-3.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:18	80725/80725	---M--	200	added ('OK')	image/png	etag:%22645b4500-13b55%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-4.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-4.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:19	73521/73521	---M--	200	added ('OK')	image/png	etag:%22645b4500-11f31%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-5.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-5.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:20	66940/66940	---M--	200	added ('OK')	image/png	etag:%22645b4500-1057c%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-6.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-6.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:21	53882/53882	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-d27a%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/16.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/16.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:22	64293/64293	---M--	200	added ('OK')	image/png	etag:%22645b4500-fb25%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-7.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-7.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:24	156467/156467	---M--	200	added ('OK')	image/png	etag:%22645b4500-26333%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-8.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-8.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:25	67478/67478	---M--	200	added ('OK')	image/png	etag:%22645b4500-10796%22	https://prium.github.io/falcon/v3.16.0/assets/img/management/activity-9.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/management/activity-9.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:25	45921/45921	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-b361%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/7.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/7.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:26	38736/38736	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-9750%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/9.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/9.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:27	49117/49117	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-bfdd%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/12.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/12.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:28	4998/4998	---M--	200	added ('OK')	image/png	etag:%22645b4500-1386%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/avatar.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/avatar.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:29	35989/35989	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-8c95%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/25.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/25.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:30	62638/62638	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-f4ae%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/13.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/13.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:31	29786/29786	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-745a%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/5.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/5.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:32	30958/30958	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-78ee%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/18.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/18.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:33	269560/269560	---M-Z	200	added ('OK')	application/javascript	etag:W/%22645b4500-41cf8%22	https://prium.github.io/falcon/v3.16.0/vendors/fullcalendar/main.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/fullcalendar/main.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/project-management.html)
11:48:34	42852/42852	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-a764%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/4.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/4.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:35	43495/43495	---M--	200	added ('OK')	image/jpeg	etag:%22645b4500-a9e7%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/6.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/6.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:36	5324/5324	---M--	200	added ('OK')	image/png	etag:%22645b4500-14cc%22	https://prium.github.io/falcon/v3.16.0/assets/img/products/5-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/products/5-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:37	450/450	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-1c2%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/cloud-download.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/cloud-download.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:38	369/369	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22645b4500-171%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/edit-alt.svg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/edit-alt.svg	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:39	5128/5128	---M--	200	added ('OK')	image/png	etag:%22645b4500-1408%22	https://prium.github.io/falcon/v3.16.0/assets/img/products/2-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/products/2-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:40	762/762	---M--	200	added ('OK')	image/png	etag:%22645b4500-2fa%22	https://prium.github.io/falcon/v3.16.0/assets/img/icons/docs.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/icons/docs.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:41	646/646	---M--	200	added ('OK')	image/png	etag:%22645b4500-286%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/atlassian.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/atlassian.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:42	9763/9763	---M--	200	added ('OK')	image/png	etag:%22645b4500-2623%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/hubstaff.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/hubstaff.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:43	37536/37536	---M--	200	added ('OK')	image/png	etag:%22645b4500-92a0%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/bs-5.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/bs-5.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:44	1420/1420	---M--	200	added ('OK')	image/png	etag:%22645b4500-58c%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/asana-logo.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/asana-logo.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:45	2251/2251	---M--	200	added ('OK')	image/png	etag:%22645b4500-8cb%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/adobe-creative-cloud.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/adobe-creative-cloud.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:46	78551/78551	---M--	200	added ('OK')	image/png	etag:%22645b4500-132d7%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/coursera.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/coursera.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:47	14585/14585	---M--	200	added ('OK')	image/png	etag:%22645b4500-38f9%22	https://prium.github.io/falcon/v3.16.0/assets/img/logos/medium.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/logos/medium.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/saas.html)
11:48:48	6752/6752	---M--	200	added ('OK')	image/png	etag:%22645b4500-1a60%22	https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-bg.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-bg.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:50	74333/74333	---M--	200	added ('OK')	image/png	etag:%22645b4500-1225d%22	https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-welcome.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/ticket-welcome.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:50	1445/1445	---M--	200	added ('OK')	image/png	etag:%22645b4500-5a5%22	https://prium.github.io/falcon/v3.16.0/assets/img/tickets/hold-tickets.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/tickets/hold-tickets.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:51	2277/2277	---M--	200	added ('OK')	image/png	etag:%22645b4500-8e5%22	https://prium.github.io/falcon/v3.16.0/assets/img/tickets/open-tickets.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/tickets/open-tickets.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:52	1613/1613	---M--	200	added ('OK')	image/png	etag:%22645b4500-64d%22	https://prium.github.io/falcon/v3.16.0/assets/img/tickets/due-tickets.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/tickets/due-tickets.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:53	2128/2128	---M--	200	added ('OK')	image/png	etag:%22645b4500-850%22	https://prium.github.io/falcon/v3.16.0/assets/img/tickets/unassigned.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/tickets/unassigned.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:54	17628/17628	---M--	200	added ('OK')	image/png	etag:%22645b4500-44dc%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/25-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/25-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:48:55	18838/18838	---M--	200	added ('OK')	image/png	etag:%22645b4500-4996%22	https://prium.github.io/falcon/v3.16.0/assets/img/team/14-thumb.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/team/14-thumb.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/support-desk.html)
11:50:11	84751/84751	URF---	200	added ('OK%20(cached)')	image/jpeg		https://prium.github.io/falcon/v3.16.0/assets/img/generic/falcon-mode-default.jpg	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/generic/falcon-mode-default.jpg	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:50:14	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22645b4500-10140%22	https://prium.github.io/falcon/v3.16.0/vendors/simplebar/simplebar.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/simplebar/simplebar.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:50:17	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22645b4500-f8685%22	https://prium.github.io/falcon/v3.16.0/vendors/echarts/echarts.min.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/vendors/echarts/echarts.min.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:50:17	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%22645b4500-34a9b%22	https://prium.github.io/falcon/v3.16.0/assets/data/world.js	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/data/world.js	(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
11:51:30	83534/83534	URF---	200	added ('OK%20(cached)')	image/png		https://prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-line-chart.png	/home/tamuzo77/websites/falconV1/prium.github.io/falcon/v3.16.0/assets/img/illustrations/crm-line-chart.png	(from https://prium.github.io/falcon/v3.16.0/dashboard/crm.html)
11:51:32	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Jun%202023%2010:51:39%20GMT	https://fonts.gstatic.com/robots.txt		(from https://prium.github.io/falcon/v3.16.0/dashboard/lms.html)
